## Data from seed predation experiment of
## Duncan, R. S. & Duncan, V. E. (2000) 
## Forest Succession and Distance from Forest Edge in an Afro-Tropical Grassland 
## Biotropica, 32:33--41
## At each station, 5 seeds of one of 8 species were placed
## Approximately once per week for 8 months, the number of seeds remaining were observed.
## Each station was located in an abandoned agricultural field 
## at one of two distances from the forest edge: (10m and 25m)
##    'seeds' records the number of seeds present
##    'available' equals 'seeds' at the previous timepoint
##    'taken' is the number of seeds presumably devoured by seed predators
##    'tcum' is the time (in da) since the beginning of the experiment
##    'tint' is the duration of the interval since the last observation
"station" "dist" "species" "date" "seeds" "tcum" "tint" "taken" "available"
"13" "10" "cor" 1999-10-26 2 215 7 0 2
"13" "10" "cor" 1999-10-31 2 220 5 0 2
"13" "10" "cor" 1999-11-07 2 227 7 0 2
"13" "10" "cor" 1999-11-14 2 234 7 0 2
"13" "10" "cor" 1999-11-21 2 241 7 0 2
"13" "10" "cor" 1999-11-28 2 248 7 0 2
"14" "10" "abz" 1999-03-25 5 0 NA NA NA
"14" "10" "abz" 1999-03-28 4 3 3 1 5
"14" "10" "abz" 1999-04-04 4 10 7 0 4
"14" "10" "abz" 1999-04-11 1 17 7 3 4
"14" "10" "abz" 1999-04-18 0 24 7 1 1
"14" "10" "abz" 1999-04-25 0 31 7 0 0
"14" "10" "abz" 1999-05-03 0 39 8 0 0
"14" "10" "abz" 1999-05-10 0 46 7 0 0
"14" "10" "abz" 1999-05-17 0 53 7 0 0
"14" "10" "abz" 1999-05-24 0 60 7 0 0
"14" "10" "abz" 1999-05-31 0 67 7 0 0
"14" "10" "abz" 1999-06-07 0 74 7 0 0
"14" "10" "abz" 1999-06-13 0 80 6 0 0
"14" "10" "abz" 1999-06-20 0 87 7 0 0
"14" "10" "abz" 1999-06-27 0 94 7 0 0
"14" "10" "abz" 1999-07-05 0 102 8 0 0
"14" "10" "abz" 1999-07-11 0 108 6 0 0
"14" "10" "abz" 1999-07-18 0 115 7 0 0
"14" "10" "abz" 1999-07-25 0 122 7 0 0
"14" "10" "abz" 1999-08-01 0 129 7 0 0
"14" "10" "abz" 1999-08-08 0 136 7 0 0
"14" "10" "abz" 1999-08-15 0 143 7 0 0
"14" "10" "abz" 1999-08-22 0 150 7 0 0
"14" "10" "abz" 1999-08-30 0 158 8 0 0
"14" "10" "abz" 1999-09-05 0 164 6 0 0
"14" "10" "abz" 1999-09-15 0 174 10 0 0
"14" "10" "abz" 1999-09-19 0 178 4 0 0
"14" "10" "abz" 1999-09-28 0 187 9 0 0
"14" "10" "abz" 1999-10-03 0 192 5 0 0
"14" "10" "abz" 1999-10-12 0 201 9 0 0
"14" "10" "abz" 1999-10-19 0 208 7 0 0
"14" "10" "abz" 1999-10-26 0 215 7 0 0
"14" "10" "abz" 1999-10-31 0 220 5 0 0
"14" "10" "abz" 1999-11-07 0 227 7 0 0
"14" "10" "abz" 1999-11-14 0 234 7 0 0
"14" "10" "abz" 1999-11-21 0 241 7 0 0
"14" "10" "abz" 1999-11-28 0 248 7 0 0
"15" "10" "cd" 1999-03-25 5 0 NA NA NA
"15" "10" "cd" 1999-03-28 0 3 3 5 5
"15" "10" "cd" 1999-04-04 0 10 7 0 0
"15" "10" "cd" 1999-04-11 0 17 7 0 0
"15" "10" "cd" 1999-04-18 0 24 7 0 0
"15" "10" "cd" 1999-04-25 0 31 7 0 0
"15" "10" "cd" 1999-05-03 0 39 8 0 0
"15" "10" "cd" 1999-05-10 0 46 7 0 0
"15" "10" "cd" 1999-05-17 0 53 7 0 0
"15" "10" "cd" 1999-05-24 0 60 7 0 0
"15" "10" "cd" 1999-05-31 0 67 7 0 0
"15" "10" "cd" 1999-06-07 0 74 7 0 0
"15" "10" "cd" 1999-06-13 0 80 6 0 0
"15" "10" "cd" 1999-06-20 0 87 7 0 0
"15" "10" "cd" 1999-06-27 0 94 7 0 0
"15" "10" "cd" 1999-07-05 0 102 8 0 0
"15" "10" "cd" 1999-07-11 0 108 6 0 0
"15" "10" "cd" 1999-07-18 0 115 7 0 0
"15" "10" "cd" 1999-07-25 0 122 7 0 0
"15" "10" "cd" 1999-08-01 0 129 7 0 0
"15" "10" "cd" 1999-08-08 0 136 7 0 0
"15" "10" "cd" 1999-08-15 0 143 7 0 0
"15" "10" "cd" 1999-08-22 0 150 7 0 0
"15" "10" "cd" 1999-08-30 0 158 8 0 0
"15" "10" "cd" 1999-09-05 0 164 6 0 0
"15" "10" "cd" 1999-09-15 0 174 10 0 0
"15" "10" "cd" 1999-09-19 0 178 4 0 0
"15" "10" "cd" 1999-09-28 0 187 9 0 0
"15" "10" "cd" 1999-10-03 0 192 5 0 0
"15" "10" "cd" 1999-10-12 0 201 9 0 0
"15" "10" "cd" 1999-10-19 0 208 7 0 0
"15" "10" "cd" 1999-10-26 0 215 7 0 0
"15" "10" "cd" 1999-10-31 0 220 5 0 0
"15" "10" "cd" 1999-11-07 0 227 7 0 0
"15" "10" "cd" 1999-11-14 0 234 7 0 0
"15" "10" "cd" 1999-11-21 0 241 7 0 0
"15" "10" "cd" 1999-11-28 0 248 7 0 0
"16" "10" "mmu" 1999-03-25 5 0 NA NA NA
"16" "10" "mmu" 1999-03-28 5 3 3 0 5
"16" "10" "mmu" 1999-04-04 5 10 7 0 5
"16" "10" "mmu" 1999-04-11 5 17 7 0 5
"16" "10" "mmu" 1999-04-18 5 24 7 0 5
"16" "10" "mmu" 1999-04-25 5 31 7 0 5
"16" "10" "mmu" 1999-05-03 5 39 8 0 5
"16" "10" "mmu" 1999-05-10 5 46 7 0 5
"16" "10" "mmu" 1999-05-17 5 53 7 0 5
"16" "10" "mmu" 1999-05-24 5 60 7 0 5
"16" "10" "mmu" 1999-05-31 5 67 7 0 5
"16" "10" "mmu" 1999-06-07 5 74 7 0 5
"16" "10" "mmu" 1999-06-13 5 80 6 0 5
"16" "10" "mmu" 1999-06-20 5 87 7 0 5
"16" "10" "mmu" 1999-06-27 5 94 7 0 5
"16" "10" "mmu" 1999-07-05 5 102 8 0 5
"16" "10" "mmu" 1999-07-11 5 108 6 0 5
"16" "10" "mmu" 1999-07-18 5 115 7 0 5
"16" "10" "mmu" 1999-07-25 4 122 7 1 5
"16" "10" "mmu" 1999-08-01 4 129 7 0 4
"16" "10" "mmu" 1999-08-08 4 136 7 0 4
"16" "10" "mmu" 1999-08-15 4 143 7 0 4
"16" "10" "mmu" 1999-08-22 4 150 7 0 4
"16" "10" "mmu" 1999-08-30 4 158 8 0 4
"16" "10" "mmu" 1999-09-05 4 164 6 0 4
"16" "10" "mmu" 1999-09-15 4 174 10 0 4
"16" "10" "mmu" 1999-09-19 4 178 4 0 4
"16" "10" "mmu" 1999-09-28 4 187 9 0 4
"16" "10" "mmu" 1999-10-03 4 192 5 0 4
"16" "10" "mmu" 1999-10-12 4 201 9 0 4
"16" "10" "mmu" 1999-10-19 4 208 7 0 4
"16" "10" "mmu" 1999-10-26 4 215 7 0 4
"16" "10" "mmu" 1999-10-31 4 220 5 0 4
"16" "10" "mmu" 1999-11-07 4 227 7 0 4
"16" "10" "mmu" 1999-11-14 4 234 7 0 4
"16" "10" "mmu" 1999-11-21 4 241 7 0 4
"16" "10" "mmu" 1999-11-28 4 248 7 0 4
"17" "10" "psd" 1999-03-25 5 0 NA NA NA
"17" "10" "psd" 1999-03-28 5 3 3 0 5
"17" "10" "psd" 1999-04-04 5 10 7 0 5
"17" "10" "psd" 1999-04-11 5 17 7 0 5
"17" "10" "psd" 1999-04-18 5 24 7 0 5
"17" "10" "psd" 1999-04-25 5 31 7 0 5
"17" "10" "psd" 1999-05-03 4 39 8 1 5
"17" "10" "psd" 1999-05-10 4 46 7 0 4
"17" "10" "psd" 1999-05-17 4 53 7 0 4
"17" "10" "psd" 1999-05-24 4 60 7 0 4
"17" "10" "psd" 1999-05-31 4 67 7 0 4
"17" "10" "psd" 1999-06-07 4 74 7 0 4
"17" "10" "psd" 1999-06-13 4 80 6 0 4
"17" "10" "psd" 1999-06-20 4 87 7 0 4
"17" "10" "psd" 1999-06-27 4 94 7 0 4
"17" "10" "psd" 1999-07-05 4 102 8 0 4
"17" "10" "psd" 1999-07-11 4 108 6 0 4
"17" "10" "psd" 1999-07-18 4 115 7 0 4
"17" "10" "psd" 1999-07-25 4 122 7 0 4
"17" "10" "psd" 1999-08-01 4 129 7 0 4
"17" "10" "psd" 1999-08-08 4 136 7 0 4
"17" "10" "psd" 1999-08-15 4 143 7 0 4
"17" "10" "psd" 1999-08-22 4 150 7 0 4
"17" "10" "psd" 1999-08-30 4 158 8 0 4
"17" "10" "psd" 1999-09-05 4 164 6 0 4
"17" "10" "psd" 1999-09-15 4 174 10 0 4
"17" "10" "psd" 1999-09-19 4 178 4 0 4
"17" "10" "psd" 1999-09-28 4 187 9 0 4
"17" "10" "psd" 1999-10-03 4 192 5 0 4
"17" "10" "psd" 1999-10-12 4 201 9 0 4
"17" "10" "psd" 1999-10-19 4 208 7 0 4
"17" "10" "psd" 1999-10-26 4 215 7 0 4
"17" "10" "psd" 1999-10-31 4 220 5 0 4
"17" "10" "psd" 1999-11-07 4 227 7 0 4
"17" "10" "psd" 1999-11-14 4 234 7 0 4
"17" "10" "psd" 1999-11-21 4 241 7 0 4
"17" "10" "psd" 1999-11-28 4 248 7 0 4
"18" "10" "uva" 1999-03-25 5 0 NA NA NA
"18" "10" "uva" 1999-03-28 5 3 3 0 5
"18" "10" "uva" 1999-04-04 5 10 7 0 5
"18" "10" "uva" 1999-04-11 5 17 7 0 5
"18" "10" "uva" 1999-04-18 5 24 7 0 5
"18" "10" "uva" 1999-04-25 5 31 7 0 5
"18" "10" "uva" 1999-05-03 5 39 8 0 5
"18" "10" "uva" 1999-05-10 5 46 7 0 5
"18" "10" "uva" 1999-05-17 5 53 7 0 5
"18" "10" "uva" 1999-05-24 5 60 7 0 5
"18" "10" "uva" 1999-05-31 5 67 7 0 5
"18" "10" "uva" 1999-06-07 5 74 7 0 5
"18" "10" "uva" 1999-06-13 5 80 6 0 5
"18" "10" "uva" 1999-06-20 5 87 7 0 5
"18" "10" "uva" 1999-06-27 5 94 7 0 5
"18" "10" "uva" 1999-07-05 4 102 8 1 5
"18" "10" "uva" 1999-07-11 4 108 6 0 4
"18" "10" "uva" 1999-07-18 4 115 7 0 4
"18" "10" "uva" 1999-07-25 4 122 7 0 4
"18" "10" "uva" 1999-08-01 4 129 7 0 4
"18" "10" "uva" 1999-08-08 0 136 7 4 4
"18" "10" "uva" 1999-08-15 0 143 7 0 0
"18" "10" "uva" 1999-08-22 0 150 7 0 0
"18" "10" "uva" 1999-08-30 0 158 8 0 0
"18" "10" "uva" 1999-09-05 0 164 6 0 0
"18" "10" "uva" 1999-09-15 0 174 10 0 0
"18" "10" "uva" 1999-09-19 0 178 4 0 0
"18" "10" "uva" 1999-09-28 0 187 9 0 0
"18" "10" "uva" 1999-10-03 0 192 5 0 0
"18" "10" "uva" 1999-10-12 0 201 9 0 0
"18" "10" "uva" 1999-10-19 0 208 7 0 0
"18" "10" "uva" 1999-10-26 0 215 7 0 0
"18" "10" "uva" 1999-10-31 0 220 5 0 0
"18" "10" "uva" 1999-11-07 0 227 7 0 0
"18" "10" "uva" 1999-11-14 0 234 7 0 0
"18" "10" "uva" 1999-11-21 0 241 7 0 0
"18" "10" "uva" 1999-11-28 0 248 7 0 0
"19" "10" "pol" 1999-03-25 5 0 NA NA NA
"19" "10" "pol" 1999-03-28 5 3 3 0 5
"19" "10" "pol" 1999-04-04 4 10 7 1 5
"19" "10" "pol" 1999-04-11 4 17 7 0 4
"19" "10" "pol" 1999-04-18 0 24 7 4 4
"19" "10" "pol" 1999-04-25 0 31 7 0 0
"19" "10" "pol" 1999-05-03 0 39 8 0 0
"19" "10" "pol" 1999-05-10 0 46 7 0 0
"19" "10" "pol" 1999-05-17 0 53 7 0 0
"19" "10" "pol" 1999-05-24 0 60 7 0 0
"19" "10" "pol" 1999-05-31 0 67 7 0 0
"19" "10" "pol" 1999-06-07 0 74 7 0 0
"19" "10" "pol" 1999-06-13 0 80 6 0 0
"19" "10" "pol" 1999-06-20 0 87 7 0 0
"19" "10" "pol" 1999-06-27 0 94 7 0 0
"19" "10" "pol" 1999-07-05 0 102 8 0 0
"19" "10" "pol" 1999-07-11 0 108 6 0 0
"19" "10" "pol" 1999-07-18 0 115 7 0 0
"19" "10" "pol" 1999-07-25 0 122 7 0 0
"19" "10" "pol" 1999-08-01 0 129 7 0 0
"19" "10" "pol" 1999-08-08 0 136 7 0 0
"19" "10" "pol" 1999-08-15 0 143 7 0 0
"19" "10" "pol" 1999-08-22 0 150 7 0 0
"19" "10" "pol" 1999-08-30 0 158 8 0 0
"19" "10" "pol" 1999-09-05 0 164 6 0 0
"19" "10" "pol" 1999-09-15 0 174 10 0 0
"19" "10" "pol" 1999-09-19 0 178 4 0 0
"19" "10" "pol" 1999-09-28 0 187 9 0 0
"19" "10" "pol" 1999-10-03 0 192 5 0 0
"19" "10" "pol" 1999-10-12 0 201 9 0 0
"19" "10" "pol" 1999-10-19 0 208 7 0 0
"19" "10" "pol" 1999-10-26 0 215 7 0 0
"19" "10" "pol" 1999-10-31 0 220 5 0 0
"19" "10" "pol" 1999-11-07 0 227 7 0 0
"19" "10" "pol" 1999-11-14 0 234 7 0 0
"19" "10" "pol" 1999-11-21 0 241 7 0 0
"19" "10" "pol" 1999-11-28 0 248 7 0 0
"20" "10" "dio" 1999-03-25 5 0 NA NA NA
"20" "10" "dio" 1999-03-28 5 3 3 0 5
"20" "10" "dio" 1999-04-04 5 10 7 0 5
"20" "10" "dio" 1999-04-11 5 17 7 0 5
"20" "10" "dio" 1999-04-18 5 24 7 0 5
"20" "10" "dio" 1999-04-25 5 31 7 0 5
"20" "10" "dio" 1999-05-03 5 39 8 0 5
"20" "10" "dio" 1999-05-10 5 46 7 0 5
"20" "10" "dio" 1999-05-17 5 53 7 0 5
"20" "10" "dio" 1999-05-24 5 60 7 0 5
"20" "10" "dio" 1999-05-31 5 67 7 0 5
"20" "10" "dio" 1999-06-07 5 74 7 0 5
"20" "10" "dio" 1999-06-13 5 80 6 0 5
"20" "10" "dio" 1999-06-20 5 87 7 0 5
"20" "10" "dio" 1999-06-27 5 94 7 0 5
"20" "10" "dio" 1999-07-05 5 102 8 0 5
"20" "10" "dio" 1999-07-11 5 108 6 0 5
"20" "10" "dio" 1999-07-18 5 115 7 0 5
"20" "10" "dio" 1999-07-25 5 122 7 0 5
"20" "10" "dio" 1999-08-01 5 129 7 0 5
"20" "10" "dio" 1999-08-08 5 136 7 0 5
"20" "10" "dio" 1999-08-15 5 143 7 0 5
"20" "10" "dio" 1999-08-22 5 150 7 0 5
"20" "10" "dio" 1999-08-30 5 158 8 0 5
"20" "10" "dio" 1999-09-05 5 164 6 0 5
"20" "10" "dio" 1999-09-15 5 174 10 0 5
"20" "10" "dio" 1999-09-19 5 178 4 0 5
"20" "10" "dio" 1999-09-28 5 187 9 0 5
"20" "10" "dio" 1999-10-03 5 192 5 0 5
"20" "10" "dio" 1999-10-12 5 201 9 0 5
"20" "10" "dio" 1999-10-19 5 208 7 0 5
"20" "10" "dio" 1999-10-26 5 215 7 0 5
"20" "10" "dio" 1999-10-31 5 220 5 0 5
"20" "10" "dio" 1999-11-07 5 227 7 0 5
"20" "10" "dio" 1999-11-14 5 234 7 0 5
"20" "10" "dio" 1999-11-21 5 241 7 0 5
"20" "10" "dio" 1999-11-28 5 248 7 0 5
"21" "10" "cor" 1999-03-25 5 0 NA NA NA
"21" "10" "cor" 1999-03-28 5 3 3 0 5
"21" "10" "cor" 1999-04-04 5 10 7 0 5
"21" "10" "cor" 1999-04-11 5 17 7 0 5
"21" "10" "cor" 1999-04-18 5 24 7 0 5
"21" "10" "cor" 1999-04-25 5 31 7 0 5
"21" "10" "cor" 1999-05-03 5 39 8 0 5
"21" "10" "cor" 1999-05-10 5 46 7 0 5
"21" "10" "cor" 1999-05-17 5 53 7 0 5
"21" "10" "cor" 1999-05-24 5 60 7 0 5
"21" "10" "cor" 1999-05-31 5 67 7 0 5
"21" "10" "cor" 1999-06-07 5 74 7 0 5
"21" "10" "cor" 1999-06-13 5 80 6 0 5
"21" "10" "cor" 1999-06-20 5 87 7 0 5
"21" "10" "cor" 1999-06-27 5 94 7 0 5
"21" "10" "cor" 1999-07-05 5 102 8 0 5
"21" "10" "cor" 1999-07-11 5 108 6 0 5
"21" "10" "cor" 1999-07-18 5 115 7 0 5
"21" "10" "cor" 1999-07-25 5 122 7 0 5
"21" "10" "cor" 1999-08-01 5 129 7 0 5
"21" "10" "cor" 1999-08-08 5 136 7 0 5
"21" "10" "cor" 1999-08-15 5 143 7 0 5
"21" "10" "cor" 1999-08-22 5 150 7 0 5
"21" "10" "cor" 1999-08-30 5 158 8 0 5
"21" "10" "cor" 1999-09-05 5 164 6 0 5
"21" "10" "cor" 1999-09-15 5 174 10 0 5
"21" "10" "cor" 1999-09-19 5 178 4 0 5
"21" "10" "cor" 1999-09-28 5 187 9 0 5
"21" "10" "cor" 1999-10-03 5 192 5 0 5
"21" "10" "cor" 1999-10-12 5 201 9 0 5
"21" "10" "cor" 1999-10-19 5 208 7 0 5
"21" "10" "cor" 1999-10-26 5 215 7 0 5
"21" "10" "cor" 1999-10-31 5 220 5 0 5
"21" "10" "cor" 1999-11-07 5 227 7 0 5
"21" "10" "cor" 1999-11-14 5 234 7 0 5
"21" "10" "cor" 1999-11-21 5 241 7 0 5
"21" "10" "cor" 1999-11-28 5 248 7 0 5
"22" "10" "abz" 1999-03-25 5 0 NA NA NA
"22" "10" "abz" 1999-03-28 5 3 3 0 5
"22" "10" "abz" 1999-04-04 4 10 7 1 5
"22" "10" "abz" 1999-04-11 4 17 7 0 4
"22" "10" "abz" 1999-04-18 0 24 7 4 4
"22" "10" "abz" 1999-04-25 0 31 7 0 0
"22" "10" "abz" 1999-05-03 0 39 8 0 0
"22" "10" "abz" 1999-05-10 0 46 7 0 0
"22" "10" "abz" 1999-05-17 0 53 7 0 0
"22" "10" "abz" 1999-05-24 0 60 7 0 0
"22" "10" "abz" 1999-05-31 0 67 7 0 0
"22" "10" "abz" 1999-06-07 0 74 7 0 0
"22" "10" "abz" 1999-06-13 0 80 6 0 0
"22" "10" "abz" 1999-06-20 0 87 7 0 0
"22" "10" "abz" 1999-06-27 0 94 7 0 0
"22" "10" "abz" 1999-07-05 0 102 8 0 0
"22" "10" "abz" 1999-07-11 0 108 6 0 0
"22" "10" "abz" 1999-07-18 0 115 7 0 0
"22" "10" "abz" 1999-07-25 0 122 7 0 0
"22" "10" "abz" 1999-08-01 0 129 7 0 0
"22" "10" "abz" 1999-08-08 0 136 7 0 0
"22" "10" "abz" 1999-08-15 0 143 7 0 0
"22" "10" "abz" 1999-08-22 0 150 7 0 0
"22" "10" "abz" 1999-08-30 0 158 8 0 0
"22" "10" "abz" 1999-09-05 0 164 6 0 0
"22" "10" "abz" 1999-09-15 0 174 10 0 0
"22" "10" "abz" 1999-09-19 0 178 4 0 0
"22" "10" "abz" 1999-09-28 0 187 9 0 0
"22" "10" "abz" 1999-10-03 0 192 5 0 0
"22" "10" "abz" 1999-10-12 0 201 9 0 0
"22" "10" "abz" 1999-10-19 0 208 7 0 0
"22" "10" "abz" 1999-10-26 0 215 7 0 0
"22" "10" "abz" 1999-10-31 0 220 5 0 0
"22" "10" "abz" 1999-11-07 0 227 7 0 0
"22" "10" "abz" 1999-11-14 0 234 7 0 0
"22" "10" "abz" 1999-11-21 0 241 7 0 0
"22" "10" "abz" 1999-11-28 0 248 7 0 0
"23" "10" "cd" 1999-03-25 5 0 NA NA NA
"23" "10" "cd" 1999-03-28 5 3 3 0 5
"23" "10" "cd" 1999-04-04 5 10 7 0 5
"23" "10" "cd" 1999-04-11 5 17 7 0 5
"23" "10" "cd" 1999-04-18 0 24 7 5 5
"23" "10" "cd" 1999-04-25 0 31 7 0 0
"23" "10" "cd" 1999-05-03 0 39 8 0 0
"23" "10" "cd" 1999-05-10 0 46 7 0 0
"23" "10" "cd" 1999-05-17 0 53 7 0 0
"23" "10" "cd" 1999-05-24 0 60 7 0 0
"23" "10" "cd" 1999-05-31 0 67 7 0 0
"23" "10" "cd" 1999-06-07 0 74 7 0 0
"23" "10" "cd" 1999-06-13 0 80 6 0 0
"23" "10" "cd" 1999-06-20 0 87 7 0 0
"23" "10" "cd" 1999-06-27 0 94 7 0 0
"23" "10" "cd" 1999-07-05 0 102 8 0 0
"23" "10" "cd" 1999-07-11 0 108 6 0 0
"23" "10" "cd" 1999-07-18 0 115 7 0 0
"23" "10" "cd" 1999-07-25 0 122 7 0 0
"23" "10" "cd" 1999-08-01 0 129 7 0 0
"23" "10" "cd" 1999-08-08 0 136 7 0 0
"23" "10" "cd" 1999-08-15 0 143 7 0 0
"23" "10" "cd" 1999-08-22 0 150 7 0 0
"23" "10" "cd" 1999-08-30 0 158 8 0 0
"23" "10" "cd" 1999-09-05 0 164 6 0 0
"23" "10" "cd" 1999-09-15 0 174 10 0 0
"23" "10" "cd" 1999-09-19 0 178 4 0 0
"23" "10" "cd" 1999-09-28 0 187 9 0 0
"23" "10" "cd" 1999-10-03 0 192 5 0 0
"23" "10" "cd" 1999-10-12 0 201 9 0 0
"23" "10" "cd" 1999-10-19 0 208 7 0 0
"23" "10" "cd" 1999-10-26 0 215 7 0 0
"23" "10" "cd" 1999-10-31 0 220 5 0 0
"23" "10" "cd" 1999-11-07 0 227 7 0 0
"23" "10" "cd" 1999-11-14 0 234 7 0 0
"23" "10" "cd" 1999-11-21 0 241 7 0 0
"23" "10" "cd" 1999-11-28 0 248 7 0 0
"24" "10" "mmu" 1999-03-25 5 0 NA NA NA
"24" "10" "mmu" 1999-03-28 5 3 3 0 5
"24" "10" "mmu" 1999-04-04 5 10 7 0 5
"24" "10" "mmu" 1999-04-11 5 17 7 0 5
"24" "10" "mmu" 1999-04-18 3 24 7 2 5
"24" "10" "mmu" 1999-04-25 3 31 7 0 3
"24" "10" "mmu" 1999-05-03 3 39 8 0 3
"24" "10" "mmu" 1999-05-10 3 46 7 0 3
"24" "10" "mmu" 1999-05-17 3 53 7 0 3
"24" "10" "mmu" 1999-05-24 3 60 7 0 3
"24" "10" "mmu" 1999-05-31 3 67 7 0 3
"24" "10" "mmu" 1999-06-07 3 74 7 0 3
"24" "10" "mmu" 1999-06-13 3 80 6 0 3
"24" "10" "mmu" 1999-06-20 3 87 7 0 3
"24" "10" "mmu" 1999-06-27 3 94 7 0 3
"24" "10" "mmu" 1999-07-05 3 102 8 0 3
"24" "10" "mmu" 1999-07-11 3 108 6 0 3
"24" "10" "mmu" 1999-07-18 3 115 7 0 3
"24" "10" "mmu" 1999-07-25 3 122 7 0 3
"24" "10" "mmu" 1999-08-01 3 129 7 0 3
"24" "10" "mmu" 1999-08-08 3 136 7 0 3
"24" "10" "mmu" 1999-08-15 3 143 7 0 3
"24" "10" "mmu" 1999-08-22 3 150 7 0 3
"24" "10" "mmu" 1999-08-30 3 158 8 0 3
"24" "10" "mmu" 1999-09-05 3 164 6 0 3
"24" "10" "mmu" 1999-09-15 3 174 10 0 3
"24" "10" "mmu" 1999-09-19 3 178 4 0 3
"24" "10" "mmu" 1999-09-28 3 187 9 0 3
"24" "10" "mmu" 1999-10-03 3 192 5 0 3
"24" "10" "mmu" 1999-10-12 3 201 9 0 3
"24" "10" "mmu" 1999-10-19 3 208 7 0 3
"24" "10" "mmu" 1999-10-26 3 215 7 0 3
"24" "10" "mmu" 1999-10-31 3 220 5 0 3
"24" "10" "mmu" 1999-11-07 3 227 7 0 3
"24" "10" "mmu" 1999-11-14 3 234 7 0 3
"24" "10" "mmu" 1999-11-21 3 241 7 0 3
"24" "10" "mmu" 1999-11-28 3 248 7 0 3
"25" "10" "psd" 1999-03-25 5 0 NA NA NA
"25" "10" "psd" 1999-03-28 5 3 3 0 5
"25" "10" "psd" 1999-04-04 5 10 7 0 5
"25" "10" "psd" 1999-04-11 5 17 7 0 5
"25" "10" "psd" 1999-04-18 0 24 7 5 5
"25" "10" "psd" 1999-04-25 0 31 7 0 0
"25" "10" "psd" 1999-05-03 0 39 8 0 0
"25" "10" "psd" 1999-05-10 0 46 7 0 0
"25" "10" "psd" 1999-05-17 0 53 7 0 0
"25" "10" "psd" 1999-05-24 0 60 7 0 0
"25" "10" "psd" 1999-05-31 0 67 7 0 0
"25" "10" "psd" 1999-06-07 0 74 7 0 0
"25" "10" "psd" 1999-06-13 0 80 6 0 0
"25" "10" "psd" 1999-06-20 0 87 7 0 0
"25" "10" "psd" 1999-06-27 0 94 7 0 0
"25" "10" "psd" 1999-07-05 0 102 8 0 0
"25" "10" "psd" 1999-07-11 0 108 6 0 0
"25" "10" "psd" 1999-07-18 0 115 7 0 0
"25" "10" "psd" 1999-07-25 0 122 7 0 0
"25" "10" "psd" 1999-08-01 0 129 7 0 0
"25" "10" "psd" 1999-08-08 0 136 7 0 0
"25" "10" "psd" 1999-08-15 0 143 7 0 0
"25" "10" "psd" 1999-08-22 0 150 7 0 0
"25" "10" "psd" 1999-08-30 0 158 8 0 0
"25" "10" "psd" 1999-09-05 0 164 6 0 0
"25" "10" "psd" 1999-09-15 0 174 10 0 0
"25" "10" "psd" 1999-09-19 0 178 4 0 0
"25" "10" "psd" 1999-09-28 0 187 9 0 0
"25" "10" "psd" 1999-10-03 0 192 5 0 0
"25" "10" "psd" 1999-10-12 0 201 9 0 0
"25" "10" "psd" 1999-10-19 0 208 7 0 0
"25" "10" "psd" 1999-10-26 0 215 7 0 0
"25" "10" "psd" 1999-10-31 0 220 5 0 0
"25" "10" "psd" 1999-11-07 0 227 7 0 0
"25" "10" "psd" 1999-11-14 0 234 7 0 0
"25" "10" "psd" 1999-11-21 0 241 7 0 0
"25" "10" "psd" 1999-11-28 0 248 7 0 0
"26" "10" "uva" 1999-03-25 5 0 NA NA NA
"26" "10" "uva" 1999-03-28 5 3 3 0 5
"26" "10" "uva" 1999-04-04 4 10 7 1 5
"26" "10" "uva" 1999-04-11 4 17 7 0 4
"26" "10" "uva" 1999-04-18 3 24 7 1 4
"26" "10" "uva" 1999-04-25 3 31 7 0 3
"26" "10" "uva" 1999-05-03 3 39 8 0 3
"26" "10" "uva" 1999-05-10 3 46 7 0 3
"26" "10" "uva" 1999-05-17 3 53 7 0 3
"26" "10" "uva" 1999-05-24 3 60 7 0 3
"26" "10" "uva" 1999-05-31 3 67 7 0 3
"26" "10" "uva" 1999-06-07 3 74 7 0 3
"26" "10" "uva" 1999-06-13 3 80 6 0 3
"26" "10" "uva" 1999-06-20 3 87 7 0 3
"26" "10" "uva" 1999-06-27 3 94 7 0 3
"26" "10" "uva" 1999-07-05 3 102 8 0 3
"26" "10" "uva" 1999-07-11 3 108 6 0 3
"26" "10" "uva" 1999-07-18 3 115 7 0 3
"26" "10" "uva" 1999-07-25 3 122 7 0 3
"26" "10" "uva" 1999-08-01 3 129 7 0 3
"26" "10" "uva" 1999-08-08 3 136 7 0 3
"26" "10" "uva" 1999-08-15 3 143 7 0 3
"26" "10" "uva" 1999-08-22 3 150 7 0 3
"26" "10" "uva" 1999-08-30 3 158 8 0 3
"26" "10" "uva" 1999-09-05 3 164 6 0 3
"26" "10" "uva" 1999-09-15 3 174 10 0 3
"26" "10" "uva" 1999-09-19 3 178 4 0 3
"26" "10" "uva" 1999-09-28 3 187 9 0 3
"26" "10" "uva" 1999-10-03 3 192 5 0 3
"26" "10" "uva" 1999-10-12 3 201 9 0 3
"26" "10" "uva" 1999-10-19 3 208 7 0 3
"26" "10" "uva" 1999-10-26 3 215 7 0 3
"26" "10" "uva" 1999-10-31 3 220 5 0 3
"26" "10" "uva" 1999-11-07 3 227 7 0 3
"26" "10" "uva" 1999-11-14 3 234 7 0 3
